,text,tag
93162,(,O
93163,8-4,O
93164,),O
93165,allowed,O
93166,three,O
93167,hits,O
93168,",",O
93169,walked,O
93170,two,O
93171,and,O
93172,struck,O
93173,out,O
93174,seven,O
93175,as,O
93176,the,O
93177,Astros,B-ORG
93178,moved,O
93179,1-1/2,O
93180,games,O
93181,ahead,O
93182,of,O
93183,the,O
93184,Cardinals,B-ORG
93185,for,O
93186,the,O
93187,lead,O
93188,in,O
93189,the,O
93190,National,B-MISC
93191,League,I-MISC
93192,Central,I-MISC
93193,.,O
93194,He,O
93195,left,O
93196,the,O
93197,game,O
93198,with,O
93199,a,O
93200,knot,O
93201,in,O
93202,his,O
93203,right,O
93204,shoulder,O
93205,.,O
93206,BASEBALL,O
93207,-,O
93208,MAJOR,B-MISC
93209,LEAGUE,I-MISC
93210,STANDINGS,O
93211,AFTER,O
93212,SUNDAY,O
93213,'S,O
93214,GAMES,O
93215,.,O
93216,NEW,B-LOC
93217,YORK,I-LOC
93218,1996-08-25,O
93219,Major,B-MISC
93220,League,I-MISC
93221,Baseball,I-MISC
93222,standings,O
93223,after,O
93224,games,O
93225,played,O
93226,on,O
93227,Sunday,O
93228,(,O
93229,tabulate,O
93230,under,O
93231,won,O
93232,",",O
93233,lost,O
93234,",",O
93235,winning,O
93236,percentage,O
93237,and,O
93238,games,O
93239,behind,O
93240,),O
93241,:,O
93242,AMERICAN,B-MISC
93243,LEAGUE,I-MISC
93244,EASTERN,B-MISC
93245,DIVISION,I-MISC
93246,W,O
93247,L,O
93248,PCT,O
93249,GB,O
93250,NEW,B-ORG
93251,YORK,I-ORG
93252,74,O
93253,55,O
93254,.574,O
93255,-,O
93256,BALTIMORE,B-ORG
93257,68,O
93258,61,O
93259,.527,O
93260,6,O
93261,BOSTON,B-ORG
93262,66,O
93263,65,O
93264,.504,O
93265,9,O
93266,TORONTO,B-ORG
93267,61,O
93268,70,O
93269,.466,O
93270,14,O
93271,DETROIT,B-ORG
93272,47,O
93273,83,O
93274,.362,O
93275,27,O
93276,1/2,O
93277,CENTRAL,B-MISC
93278,DIVISION,I-MISC
93279,CLEVELAND,B-ORG
93280,77,O
93281,53,O
93282,.592,O
93283,-,O
93284,CHICAGO,B-ORG
93285,70,O
93286,62,O
93287,.530,O
93288,8,O
93289,MINNESOTA,B-ORG
93290,65,O
93291,65,O
93292,.500,O
93293,12,O
93294,MILWAUKEE,B-ORG
93295,62,O
93296,69,O
93297,.473,O
93298,15,O
93299,1/2,O
93300,KANSAS,B-ORG
93301,CITY,I-ORG
93302,59,O
93303,73,O
93304,.447,O
93305,19,O
93306,WESTERN,B-MISC
93307,DIVISION,I-MISC
93308,TEXAS,B-ORG
93309,75,O
93310,56,O
93311,.573,O
93312,-,O
93313,SEATTLE,B-ORG
93314,66,O
93315,63,O
93316,.512,O
93317,8,O
93318,OAKLAND,B-ORG
93319,63,O
93320,70,O
93321,.474,O
93322,13,O
93323,CALIFORNIA,B-ORG
93324,61,O
93325,69,O
93326,.469,O
93327,13,O
93328,1/2,O
93329,MONDAY,O
93330,",",O
93331,AUGUST,O
93332,26TH,O
93333,SCHEDULE,O
93334,CLEVELAND,B-ORG
93335,AT,O
93336,DETROIT,B-LOC
93337,OAKLAND,B-ORG
93338,AT,O
93339,BALTIMORE,B-LOC
93340,MINNESOTA,B-ORG
93341,AT,O
93342,TORONTO,B-LOC
93343,MILWAUKEE,B-ORG
93344,AT,O
93345,CHICAGO,B-LOC
93346,BOSTON,B-ORG
93347,AT,O
93348,CALIFORNIA,B-LOC
93349,NEW,B-ORG
93350,YORK,I-ORG
93351,AT,O
93352,SEATTLE,B-LOC
93353,NATIONAL,B-MISC
93354,LEAGUE,I-MISC
93355,EASTERN,B-MISC
93356,DIVISION,I-MISC
93357,W,O
93358,L,O
93359,PCT,O
93360,GB,O
93361,ATLANTA,B-ORG
93362,81,O
93363,48,O
93364,.628,O
93365,-,O
93366,MONTREAL,B-ORG
93367,70,O
93368,59,O
93369,.543,O
93370,11,O
93371,FLORIDA,B-ORG
93372,61,O
93373,70,O
93374,.466,O
93375,21,O
93376,NEW,B-ORG
93377,YORK,I-ORG
93378,59,O
93379,72,O
93380,.450,O
93381,23,O
93382,PHILADELPHIA,B-ORG
93383,53,O
93384,78,O
93385,.405,O
93386,29,O
93387,CENTRAL,B-MISC
93388,DIVISION,I-MISC
93389,HOUSTON,B-ORG
93390,70,O
93391,61,O
93392,.534,O
93393,-,O
93394,ST,B-ORG
93395,LOUIS,I-ORG
93396,68,O
93397,62,O
93398,.523,O
93399,1,O
93400,1/2,O
93401,CHICAGO,B-ORG
93402,64,O
93403,64,O
93404,.500,O
93405,4,O
93406,1/2,O
93407,CINCINNATI,B-ORG
93408,64,O
93409,65,O
93410,.496,O
93411,5,O
93412,PITTSBURGH,B-ORG
93413,55,O
93414,75,O
93415,.423,O
93416,14,O
93417,1/2,O
93418,WESTERN,B-MISC
93419,DIVISION,I-MISC
93420,SAN,B-ORG
93421,DIEGO,I-ORG
93422,72,O
93423,60,O
93424,.545,O
93425,-,O
93426,LOS,B-ORG
93427,ANGELES,I-ORG
93428,70,O
93429,60,O
93430,.538,O
93431,1,O
93432,COLORADO,B-ORG
93433,68,O
93434,63,O
93435,.519,O
93436,3,O
93437,1/2,O
93438,SAN,B-ORG
93439,FRANCISCO,I-ORG
93440,55,O
93441,73,O
93442,.430,O
93443,15,O
93444,MONDAY,O
93445,",",O
93446,AUGUST,O
93447,26TH,O
93448,SCHEDULE,O
93449,PHILADELPHIA,B-ORG
93450,AT,O
93451,SAN,B-LOC
93452,FRANCISCO,I-LOC
93453,ST,B-ORG
93454,LOUIS,I-ORG
93455,AT,O
93456,HOUSTON,B-LOC
93457,CINCINNATI,B-ORG
93458,AT,O
93459,COLORADO,B-LOC
93460,BASEBALL,O
93461,-,O
93462,BONDS,B-PER
93463,',O
93464,CONSECUTIVE,O
93465,GAME,O
93466,STREAK,O
93467,ENDS,O
93468,.,O
93469,SAN,B-LOC
93470,FRANCISCO,I-LOC
93471,1996-08-25,O
93472,San,B-ORG
93473,Francisco,I-ORG
93474,Giants,I-ORG
93475,All-Star,B-MISC
93476,left,O
93477,fielder,O
93478,Barry,B-PER
93479,Bonds,I-PER
93480,did,O
93481,not,O
93482,appear,O
93483,in,O
93484,Sunday,O
93485,'s,O
93486,7-2,O
93487,victory,O
93488,over,O
93489,the,O
93490,Montreal,B-ORG
93491,Expos,I-ORG
93492,",",O
93493,ending,O
93494,his,O
93495,consecutive,O
93496,games,O
93497,streak,O
93498,.,O
93499,After,O
93500,appearing,O
93501,as,O
93502,a,O
93503,pinch-hitter,O
93504,in,O
93505,the,O
93506,previous,O
93507,two,O
93508,games,O
93509,",",O
93510,Bonds,B-PER
93511,",",O
93512,who,O
93513,has,O
93514,been,O
93515,battling,O
93516,a,O
93517,hamstring,O
93518,injury,O
93519,",",O
93520,did,O
93521,not,O
93522,see,O
93523,any,O
93524,action,O
93525,today,O
93526,",",O
93527,ending,O
93528,his,O
93529,streak,O
93530,at,O
93531,357,O
93532,consecutive,O
93533,games,O
93534,.,O
93535,It,O
93536,was,O
93537,the,O
93538,second-longest,O
93539,streak,O
93540,by,O
93541,an,O
93542,active,O
93543,player,O
93544,in,O
93545,the,O
93546,the,O
93547,majors,O
93548,behind,O
93549,Baltimore,B-ORG
93550,'s,O
93551,Cal,B-PER
93552,Ripken,I-PER
93553,",",O
93554,who,O
93555,appeared,O
93556,in,O
93557,his,O
93558,major-league,O
93559,record,O
93560,"2,282nd",O
93561,straight,O
93562,game,O
93563,today,O
93564,",",O
93565,a,O
93566,13-0,O
93567,loss,O
93568,to,O
93569,the,O
93570,California,B-ORG
93571,Angels,I-ORG
93572,.,O
93573,Bonds,B-PER
93574,has,O
93575,been,O
93576,limited,O
93577,to,O
93578,a,O
93579,pinch-hitting,O
93580,role,O
93581,since,O
93582,an,O
93583,MRI,B-MISC
93584,Friday,O
93585,showed,O
93586,a,O
93587,mild,O
93588,strain,O
93589,of,O
93590,his,O
93591,left,O
93592,hamstring,O
93593,.,O
93594,Bonds,B-PER
93595,came,O
93596,out,O
93597,of,O
93598,Wednesday,O
93599,'s,O
93600,game,O
93601,against,O
93602,New,B-ORG
93603,York,I-ORG
93604,in,O
93605,the,O
93606,ninth,O
93607,inning,O
93608,after,O
93609,suffering,O
93610,a,O
93611,mild,O
93612,hamstring,O
93613,strain,O
93614,.,O
93615,He,O
93616,was,O
93617,back,O
93618,in,O
93619,the,O
93620,starting,O
93621,lineup,O
93622,Thursday,O
93623,night,O
93624,and,O
93625,went,O
93626,1-for-2,O
93627,before,O
93628,exiting,O
93629,in,O
93630,the,O
93631,third,O
93632,inning,O
93633,.,O
93634,The,O
93635,32-year-old,O
93636,Bonds,B-PER
93637,is,O
93638,hitting,O
93639,.307,O
93640,with,O
93641,35,O
93642,homers,O
93643,and,O
93644,107,O
93645,RBI,B-MISC
93646,and,O
93647,has,O
93648,been,O
93649,one,O
93650,of,O
93651,the,O
93652,few,O
93653,bright,O
93654,spots,O
93655,for,O
93656,the,O
93657,last-place,O
93658,Giants,B-ORG
93659,.,O
93660,Chicago,B-ORG
93661,Cubs,I-ORG
93662,outfielder,O
93663,Sammy,B-PER
93664,Sosa,I-PER
93665,had,O
93666,the,O
93667,third-longest,O
93668,streak,O
93669,at,O
93670,304,O
93671,games,O
93672,",",O
93673,but,O
93674,that,O
93675,ended,O
93676,earlier,O
93677,this,O
93678,week,O
93679,when,O
93680,he,O
93681,suffered,O
93682,a,O
93683,broken,O
93684,bone,O
93685,in,O
93686,his,O
93687,right,O
93688,hand,O
93689,.,O
93690,Atlanta,B-ORG
93691,Braves,I-ORG
93692,first,O
93693,baseman,O
93694,Fred,B-PER
93695,McGriff,I-PER
93696,owns,O
93697,the,O
93698,second-longest,O
93699,streak,O
93700,at,O
93701,295,O
93702,games,O
93703,.,O
93704,SOCCER,O
93705,-,O
93706,JONK,B-PER
93707,RETURNS,O
93708,TO,O
93709,DUTCH,B-MISC
93710,SQUAD,O
93711,FOR,O
93712,BRAZIL,B-LOC
93713,FRIENDLY,O
93714,.,O
93715,ROTTERDAM,B-LOC
93716,1996-08-26,O
93717,Dutch,B-MISC
93718,coach,O
93719,Guus,B-PER
93720,Hiddink,I-PER
93721,on,O
93722,Monday,O
93723,recalled,O
93724,midfielder,O
93725,Wim,B-PER
93726,Jonk,I-PER
93727,after,O
93728,a,O
93729,14-month,O
93730,absence,O
93731,for,O
93732,a,O
93733,friendly,O
93734,against,O
93735,World,B-MISC
93736,Cup,I-MISC
93737,holders,O
93738,Brazil,B-LOC
93739,in,O
93740,Amsterdam,B-LOC
93741,on,O
93742,Sunday,O
93743,.,O
93744,Feyenoord,B-ORG
93745,midfielder,O
93746,Jean-Paul,B-PER
93747,van,I-PER
93748,Gastel,I-PER
93749,was,O
93750,also,O
93751,named,O
93752,to,O
93753,make,O
93754,his,O
93755,debut,O
93756,in,O
93757,the,O
93758,18-man,O
93759,squad,O
93760,.,O
93761,Hiddink,B-PER
93762,did,O
93763,not,O
93764,name,O
93765,a,O
93766,replacement,O
93767,captain,O
93768,for,O
93769,Danny,B-PER
93770,Blind,I-PER
93771,",",O
93772,who,O
93773,announced,O
93774,his,O
93775,retirement,O
93776,from,O
93777,international,O
93778,soccer,O
93779,on,O
93780,Sunday,O
93781,.,O
93782,Ronald,B-PER
93783,de,I-PER
93784,Boer,I-PER
93785,and,O
93786,Dennis,B-PER
93787,Bergkamp,I-PER
93788,are,O
93789,the,O
93790,likely,O
93791,contenders,O
93792,to,O
93793,lead,O
93794,the,O
93795,team,O
93796,.,O
93797,The,O
93798,35-year-old,O
93799,Blind,B-PER
93800,",",O
93801,who,O
93802,won,O
93803,42,O
93804,caps,O
93805,for,O
93806,the,O
93807,Netherlands,B-LOC
93808,",",O
93809,said,O
93810,he,O
93811,wanted,O
93812,to,O
93813,concentrate,O
93814,on,O
93815,playing,O
93816,for,O
93817,his,O
93818,Dutch,B-MISC
93819,club,O
93820,Ajax,B-ORG
93821,Amsterdam,I-ORG
93822,.,O
93823,AC,B-ORG
93824,Milan,I-ORG
93825,midfielder,O
93826,Edgar,B-PER
93827,Davids,I-PER
93828,",",O
93829,who,O
93830,was,O
93831,sent,O
93832,home,O
93833,early,O
93834,from,O
93835,the,O
93836,European,B-MISC
93837,championship,O
93838,in,O
93839,England,B-LOC
93840,after,O
93841,a,O
93842,clash,O
93843,with,O
93844,the,O
93845,coach,O
93846,",",O
93847,was,O
93848,left,O
93849,out,O
93850,of,O
93851,the,O
93852,squad,O
93853,.,O
93854,Squad,O
93855,:,O
93856,Goalkeepers,O
93857,-,O
93858,Edwin,B-PER
93859,van,I-PER
93860,der,I-PER
93861,Sar,I-PER
93862,(,O
93863,Ajax,B-ORG
93864,),O
93865,",",O
93866,Ed,B-PER
93867,de,I-PER
93868,Goey,I-PER
93869,(,O
93870,Feyenoord,B-ORG
93871,),O
93872,.,O
93873,Defenders,O
93874,-,O
93875,Frank,B-PER
93876,de,I-PER
93877,Boer,I-PER
93878,(,O
93879,Ajax,B-ORG
93880,),O
93881,",",O
93882,John,B-PER
93883,Veldman,I-PER
93884,(,O
93885,Ajax,B-ORG
93886,),O
93887,",",O
93888,Jaap,B-PER
93889,Stam,I-PER
93890,(,O
93891,PSV,B-ORG
93892,),O
93893,",",O
93894,Arthur,B-PER
93895,Numan,I-PER
93896,(,O
93897,PSV,B-ORG
93898,),O
93899,",",O
93900,Michael,B-PER
93901,Reiziger,I-PER
93902,(,O
93903,AC,B-ORG
93904,Milan,I-ORG
93905,),O
93906,",",O
93907,Johan,B-PER
93908,de,I-PER
93909,Kock,I-PER
93910,(,O
93911,Schalke,B-ORG
93912,',O
93913,04,O
93914,),O
93915,.,O
93916,Midfielders,O
93917,-,O
93918,Richard,B-PER
93919,Witschge,I-PER
93920,(,O
93921,Ajax,B-ORG
93922,),O
93923,",",O
93924,Philip,B-PER
93925,Cocu,I-PER
93926,(,O
93927,PSV,B-ORG
93928,),O
93929,",",O
93930,Wim,B-PER
93931,Jonk,I-PER
93932,(,O
93933,PSV,B-ORG
93934,),O
93935,",",O
93936,Aron,B-PER
93937,Winter,I-PER
93938,(,O
93939,Internazionale,B-ORG
93940,),O
93941,",",O
93942,Jean-Paul,B-PER
93943,van,I-PER
93944,Gastel,I-PER
93945,(,O
93946,Feyenoord,B-ORG
93947,),O
93948,",",O
93949,Clarence,B-PER
93950,Seedorf,I-PER
93951,(,O
93952,Real,B-ORG
93953,Madrid,I-ORG
93954,),O
93955,.,O
93956,Strikers,O
93957,-,O
93958,Ronald,B-PER
93959,de,I-PER
93960,Boer,I-PER
93961,(,O
93962,Ajax,B-ORG
93963,),O
93964,",",O
93965,Gaston,B-PER
93966,Taument,I-PER
93967,(,O
93968,Feyenoord,B-ORG
93969,),O
93970,",",O
93971,Jordi,B-PER
93972,Cruyff,I-PER
93973,(,O
93974,Manchester,B-ORG
93975,United,I-ORG
93976,),O
93977,",",O
93978,Dennis,B-PER
93979,Bergkamp,I-PER
93980,(,O
93981,Arsenal,B-ORG
93982,),O
93983,.,O
93984,SOCCER,O
93985,-,O
93986,BARCELONA,B-ORG
93987,BEAT,O
93988,ATLETICO,B-ORG
93989,5-2,O
93990,IN,O
93991,SUPERCUP,B-MISC
93992,.,O
93993,BARCELONA,B-LOC
93994,1996-08-26,O
93995,Barcelona,B-ORG
93996,beat,O
93997,Atletico,B-ORG
93998,Madrid,I-ORG
93999,5-2,O
94000,(,O
94001,halftime,O
94002,2-1,O
94003,),O
94004,in,O
94005,the,O
94006,Spanish,B-MISC
94007,Supercup,I-MISC
94008,on,O
94009,Sunday,O
94010,:,O
94011,Scorers,O
94012,:,O
94013,Barcelona,B-ORG
94014,-,O
94015,Ronaldo,B-PER
94016,(,O
94017,5th,O
94018,and,O
94019,89th,O
94020,minutes,O
94021,),O
94022,",",O
94023,Giovanni,B-PER
94024,(,O
94025,31st,O
94026,),O
94027,",",O
94028,Pizzi,B-PER
94029,(,O
94030,73rd,O
94031,),O
94032,",",O
94033,De,B-PER
94034,la,I-PER
94035,Pena,I-PER
94036,(,O
94037,75th,O
94038,),O
94039,Atletico,B-ORG
94040,Madrid,I-ORG
94041,-,O
94042,Esnaider,B-PER
94043,(,O
94044,37th,O
94045,),O
94046,",",O
94047,Pantic,B-PER
94048,(,O
94049,57th,O
94050,",",O
94051,penalty,O
94052,),O
94053,Attendance,O
94054,"30,000",O
94055,SOCCER,O
94056,-,O
94057,AUSTRIA,B-LOC
94058,FIRST,O
94059,DIVISION,O
94060,RESULTS,O
94061,/,O
94062,STANDINGS,O
94063,.,O
94064,VIENNA,B-LOC
94065,1996-08-26,O
94066,Result,O
94067,of,O
94068,an,O
94069,Austrian,B-MISC
94070,first,O
94071,division,O
94072,soccer,O
94073,match,O
94074,played,O
94075,on,O
94076,Sunday,O
94077,:,O
94078,SV,B-ORG
94079,Ried,I-ORG
94080,0,O
94081,SV,B-ORG
94082,Salzburg,I-ORG
94083,4,O
94084,Standings,O
94085,(,O
94086,tabulated,O
94087,under,O
94088,played,O
94089,",",O
94090,won,O
94091,",",O
94092,drawn,O
94093,",",O
94094,lost,O
94095,",",O
94096,goals,O
94097,for,O
94098,",",O
94099,against,O
94100,",",O
94101,points,O
94102,),O
94103,:,O
94104,FC,B-ORG
94105,Tirol,I-ORG
94106,Innsbruck,I-ORG
94107,6,O
94108,4,O
94109,2,O
94110,0,O
94111,13,O
94112,5,O
94113,14,O
94114,SV,B-ORG
94115,Salzburg,I-ORG
94116,6,O
94117,4,O
94118,2,O
94119,0,O
94120,8,O
94121,1,O
94122,14,O
94123,Austria,B-ORG
94124,Vienna,I-ORG
94125,6,O
94126,4,O
94127,2,O
94128,0,O
94129,9,O
94130,5,O
94131,14,O
94132,Sturm,B-ORG
94133,Graz,I-ORG
94134,6,O
94135,2,O
94136,3,O
94137,1,O
94138,8,O
94139,5,O
94140,9,O
94141,GAK,B-ORG
94142,6,O
94143,1,O
94144,3,O
94145,2,O
94146,8,O
94147,10,O
94148,6,O
94149,Rapid,B-ORG
94150,Wien,I-ORG
94151,5,O
94152,0,O
94153,5,O
94154,0,O
94155,3,O
94156,3,O
94157,5,O
94158,SV,B-ORG
94159,Ried,I-ORG
94160,6,O
94161,1,O
94162,1,O
94163,4,O
94164,6,O
94165,9,O
94166,4,O
94167,Linzer,B-ORG
94168,ASK,I-ORG
94169,5,O
94170,0,O
94171,3,O
94172,2,O
94173,4,O
94174,8,O
94175,3,O
94176,Admira,B-ORG
94177,/,I-ORG
94178,Wacker,I-ORG
94179,6,O
94180,0,O
94181,3,O
94182,3,O
94183,5,O
94184,10,O
94185,3,O
94186,FC,B-ORG
94187,Linz,I-ORG
94188,6,O
94189,0,O
94190,2,O
94191,4,O
94192,1,O
94193,9,O
94194,2,O
94195,CRICKET,O
94196,-,O
94197,AUSTRALIA,B-LOC
94198,BEAT,O
94199,ZIMBABWE,B-LOC
94200,BY,O
94201,125,O
94202,RUNS,O
94203,IN,O
94204,ONE-DAY,O
94205,MATCH,O
94206,.,O
94207,COLOMBO,B-LOC
94208,1996-08-26,O
94209,Australia,B-LOC
94210,beat,O
94211,Zimbabwe,B-LOC
94212,by,O
94213,125,O
94214,runs,O
94215,in,O
94216,the,O
94217,first,O
94218,match,O
94219,of,O
94220,the,O
94221,Singer,B-MISC
94222,World,I-MISC
94223,Series,I-MISC
94224,one-day,O
94225,(,O
94226,50,O
94227,overs,O
94228,),O
94229,cricket,O
94230,tournament,O
94231,on,O
94232,Monday,O
94233,.,O
94234,Scores,O
94235,:,O
94236,Australia,B-LOC
94237,263-7,O
94238,in,O
94239,50,O
94240,overs,O
94241,",",O
94242,Zimbabwe,B-LOC
94243,138,O
94244,all,O
94245,out,O
94246,in,O
94247,41,O
94248,overs,O
94249,.,O
94250,CRICKET,O
94251,-,O
94252,SCOREBOARD-AUSTRALIA,B-MISC
94253,V,O
94254,ZIMBABWE,B-LOC
94255,ONE-DAY,O
94256,SCOREBOARD,O
94257,.,O
94258,COLOMBO,B-LOC
94259,1996-08-26,O
94260,Scoreboard,O
94261,in,O
94262,the,O
94263,Singer,B-MISC
94264,World,I-MISC
94265,Series,B-MISC
94266,one-day,O
94267,(,O
94268,50,O
94269,overs,O
94270,),O
94271,cricket,O
94272,match,O
94273,between,O
94274,Australia,B-LOC
94275,and,O
94276,Zimbabwe,B-LOC
94277,on,O
94278,Monday,O
94279,:,O
94280,Australia,B-LOC
94281,M.,B-PER
94282,Slater,I-PER
94283,c,O
94284,P.,B-PER
94285,Strang,I-PER
94286,b,O
94287,Whittall,B-PER
94288,50,O
94289,M.,B-PER
94290,Waugh,I-PER
94291,b,O
94292,P.,B-PER
94293,Strang,I-PER
94294,18,O
94295,R.,B-PER
94296,Ponting,I-PER
94297,c,O
94298,and,O
94299,b,O
94300,Whittall,B-PER
94301,53,O
94302,S.,B-PER
94303,Waugh,I-PER
94304,c,O
94305,Campbell,B-PER
94306,b,O
94307,Whittall,B-PER
94308,82,O
94309,S.,B-PER
94310,Law,I-PER
94311,b,O
94312,Streak,B-PER
94313,20,O
94314,M.,B-PER
94315,Bevan,I-PER
94316,c,O
94317,Campbell,B-PER
94318,b,O
94319,Brandes,B-PER
94320,9,O
94321,I.,B-PER
94322,Healy,I-PER
94323,b,O
94324,Brandes,B-PER
94325,5,O
94326,B.,B-PER
94327,Hogg,I-PER
94328,not,O
94329,out,O
94330,11,O
94331,Extras,O
94332,(,O
94333,b-1,O
94334,lb-8,O
94335,w-3,O
94336,nb-3,O
94337,),O
94338,15,O
94339,Total,O
94340,(,O
94341,for,O
94342,seven,O
94343,wickets,O
94344,-,O
94345,50,O
94346,overs,O
94347,),O
94348,263,O
94349,Fall,O
94350,of,O
94351,wickets,O
94352,:,O
94353,1-48,O
94354,2-92,O
94355,3-167,O
94356,4-230,O
94357,5-240,O
94358,6-242,O
94359,7-263,O
94360,Did,O
94361,not,O
94362,bat,O
94363,:,O
94364,P.,B-PER
94365,Reiffel,I-PER
94366,",",O
94367,D.,B-PER
94368,Flemming,I-PER
94369,",",O
94370,G.,B-PER
94371,McGrath,I-PER
94372,Bowling,O
94373,:,O
94374,Streak,B-PER
94375,10-1-50-1,O
94376,(,O
94377,2w,O
94378,",",O
94379,2nb,O
94380,),O
94381,",",O
94382,Brandes,B-PER
94383,10-1-47-2,O
94384,(,O
94385,1w,O
94386,),O
94387,",",O
94388,P.,B-PER
94389,Strang,I-PER
94390,9-0-41-1,O
94391,",",O
94392,Flower,B-PER
94393,6-0-28-0,O
94394,",",O
94395,Whittall,B-PER
94396,10-0-53-3,O
94397,(,O
94398,1nb,O
94399,),O
94400,",",O
94401,Decker,B-PER
94402,3-0-17-0,O
94403,",",O
94404,Shah,B-PER
94405,2-0-18-0,O
94406,Zimbabwe,B-LOC
94407,A.,B-PER
94408,Shah,I-PER
94409,c,O
94410,M.,B-PER
94411,Waugh,I-PER
94412,b,O
94413,Hogg,B-PER
94414,41,O
94415,G.,B-PER
94416,Flower,I-PER
94417,c,O
94418,Ponting,B-PER
94419,b,O
94420,Flemming,B-PER
94421,7,O
94422,A.,B-PER
94423,Flower,I-PER
94424,lbw,O
94425,b,O
94426,Flemming,B-PER
94427,0,O
94428,A.,B-PER
94429,Campbell,I-PER
94430,lbw,O
94431,b,O
94432,McGrath,B-PER
94433,9,O
94434,C.,B-PER
94435,Wishart,I-PER
94436,c,O
94437,Healy,B-PER
94438,b,O
94439,Reiffel,B-PER
94440,0,O
94441,G.,B-PER
94442,Whittall,I-PER
94443,b,O
94444,Reiffel,B-PER
94445,11,O
94446,C.,B-PER
94447,Evans,I-PER
94448,c,O
94449,Healy,B-PER
94450,b,O
94451,S.,B-PER
94452,Waugh,I-PER
94453,15,O
94454,M.,B-PER
94455,Dekker,I-PER
94456,not,O
94457,out,O
94458,8,O
94459,P.,B-PER
94460,Strang,I-PER
94461,b,O
94462,M.,B-PER
94463,Waugh,I-PER
94464,9,O
94465,H.,B-PER
94466,Streak,I-PER
94467,b,O
94468,M.,B-PER
94469,Waugh,I-PER
94470,0,O
94471,E.,B-PER
94472,Brandes,I-PER
94473,c,O
94474,Hogg,B-PER
94475,b,O
94476,M.,B-PER
94477,Waugh,I-PER
94478,17,O
94479,Extras,O
94480,(,O
94481,lb-4,O
94482,w-10,O
94483,nb-7,O
94484,),O
94485,21,O
94486,Total,O
94487,(,O
94488,all,O
94489,out,O
94490,-,O
94491,41,O
94492,overs,O
94493,),O
94494,138,O
94495,Fall,O
94496,of,O
94497,wickets,O
94498,:,O
94499,1-16,O
94500,2-16,O
94501,3-33,O
94502,4-35,O
94503,5-56,O
94504,6-98,O
94505,7-100,O
94506,8-120,O
94507,9-120,O
94508,Bowling,O
94509,:,O
94510,McGrath,B-PER
94511,7-2-13-1,O
94512,(,O
94513,2w,O
94514,),O
94515,",",O
94516,Flemming,B-PER
94517,7-0-24-2,O
94518,(,O
94519,3w,O
94520,",",O
94521,3nb,O
94522,),O
94523,",",O
94524,Reiffel,B-PER
94525,6-1-23-2,O
94526,(,O
94527,2nb,O
94528,),O
94529,",",O
94530,S.,B-PER
94531,Waugh,I-PER
94532,7-2-24-1,O
94533,(,O
94534,1nb,O
94535,",",O
94536,2w,O
94537,),O
94538,",",O
94539,Hogg,B-PER
94540,9-2-26-1,O
94541,(,O
94542,1nb,O
94543,",",O
94544,3w,O
94545,),O
94546,",",O
94547,M.,B-PER
94548,Waugh,I-PER
94549,5-1-24-3,O
94550,Result,O
94551,:,O
94552,Australia,B-LOC
94553,won,O
94554,by,O
94555,125,O
94556,runs,O
94557,.,O
94558,CRICKET,O
94559,-,O
94560,AUSTRALIA,B-LOC
94561,263-7,O
94562,IN,O
94563,50,O
94564,OVERS,O
94565,V,O
94566,ZIMBABWE,B-LOC
94567,.,O
94568,COLOMBO,B-LOC
94569,1996-08-26,O
94570,Australia,B-LOC
94571,scored,O
94572,263-7,O
94573,in,O
94574,their,O
94575,50,O
94576,overs,O
94577,against,O
94578,Zimbabwe,B-LOC
94579,in,O
94580,the,O
94581,first,O
94582,day-night,O
94583,limited,O
94584,overs,O
94585,match,O
94586,of,O
94587,the,O
94588,Singer,B-MISC
94589,World,I-MISC
94590,Series,I-MISC
94591,tournament,O
94592,on,O
94593,Monday,O
94594,.,O
94595,CRICKET,O
94596,-,O
94597,AUSTRALIA,B-LOC
94598,WIN,O
94599,TOSS,O
94600,",",O
94601,OPT,O
94602,TO,O
94603,BAT,O
94604,AGAINST,O
94605,ZIMBABWE,B-LOC
94606,.,O
94607,COLOMBO,B-LOC
94608,1996-08-26,O
94609,Australia,B-LOC
94610,won,O
94611,the,O
94612,toss,O
94613,and,O
94614,decided,O
94615,to,O
94616,bat,O
94617,against,O
94618,Zimbabwe,B-LOC
94619,in,O
94620,the,O
94621,first,O
94622,day-night,O
94623,limited,O
94624,overs,O
94625,match,O
94626,of,O
94627,the,O
94628,Singer,B-MISC
94629,World,I-MISC
94630,Series,I-MISC
94631,tournament,O
94632,on,O
94633,Monday,O
94634,.,O
94635,Teams,O
94636,:,O
94637,Australia,B-LOC
94638,-,O
94639,Mark,B-PER
94640,Waugh,I-PER
94641,",",O
94642,Michael,B-PER
94643,Slater,I-PER
94644,",",O
94645,Ricky,B-PER
94646,Ponting,I-PER
94647,",",O
94648,Steve,B-PER
94649,Waugh,I-PER
94650,",",O
94651,Stuart,B-PER
94652,Law,I-PER
94653,",",O
94654,Michael,B-PER
94655,Bevan,I-PER
94656,",",O
94657,Ian,B-PER
94658,Healy,I-PER
94659,(,O
94660,captain,O
94661,),O
94662,",",O
94663,Brad,B-PER
94664,Hogg,I-PER
94665,",",O
94666,Paul,B-PER
94667,Reiffel,I-PER
94668,",",O
